htime,haddend,hcum,vtime,vaddend,vcum,mess
66.27s,3.5ms,66263.47699999998,17.93s,0.33ms,17932.825999999997, [   12.453457] ntfs: driver 2.1.32 [Flags: R/W].
66.28s,13.39ms,66276.86699999998,17.94s,2.51ms,17935.335999999996, [   12.455875] fuse: init (API version 7.32)
67.47s,1.19s,67466.86699999998,18.31s,0.38s,18315.335999999996, [   12.818643] NET: Registered protocol family 38
67.47s,2.97ms,67469.83699999998,18.31s,0.25ms,18315.585999999996, [   12.818896] Key type asymmetric registered
67.48s,3.19ms,67473.02699999999,18.31s,0.26ms,18315.845999999994, [   12.819119] Asymmetric key parser 'x509' registered
67.48s,6.46ms,67479.487,18.32s,0.48ms,18316.325999999994, [   12.819478] Block layer SCSI generic (bsg) driver version 0.4 loaded (major 251)
67.49s,3.18ms,67482.66699999999,18.32s,0.25ms,18316.575999999994, [   12.819834] io scheduler mq-deadline registered
67.49s,2.87ms,67485.53699999998,18.32s,0.23ms,18316.805999999993, [   12.820074] io scheduler kyber registered
67.5s,11.14ms,67496.67699999998,18.32s,2.14ms,18318.945999999993, [   12.822177] start plist test
67.71s,0.21s,67706.67699999998,18.39s,67.59ms,18386.535999999993, [   12.887069] end plist test
67.75s,42.56ms,67749.23699999998,18.39s,8.32ms,18394.855999999992," [   12.894817] dw_axi_dmac_platform 100b0000.sgdma2p: DesignWare AXI DMA Controller, 4 channels"
67.79s,36.84ms,67786.07699999998,18.4s,5.91ms,18400.765999999992," [   12.900483] dw_axi_dmac_platform 10500000.sgdma1p: DesignWare AXI DMA Controller, 16 channels"
67.8s,11.39ms,67797.46699999998,18.4s,1.78ms,18402.54599999999, [   12.902356] L2CACHE: No. of Banks in the cache: 0
67.81s,3.02ms,67800.48699999998,18.4s,0.24ms,18402.785999999993, [   12.902600] L2CACHE: No. of ways per bank: 0
67.81s,2.56ms,67803.04699999998,18.4s,0.21ms,18402.995999999992, [   12.902825] L2CACHE: Sets per bank: 1
67.81s,3.08ms,67806.12699999998,18.4s,0.24ms,18403.235999999994, [   12.903027] L2CACHE: Bytes per cache block: 1
67.82s,4.02ms,67810.14699999998,18.4s,0.28ms,18403.515999999992, [   12.903259] L2CACHE: Index of the largest way enabled: 0
68.72s,0.91s,68720.14699999998,18.58s,0.18s,18583.515999999992," [   13.075933] Serial: 8250/16550 driver, 4 ports, IRQ sharing disabled"
68.75s,30.78ms,68750.92699999998,18.59s,5.87ms,18589.38599999999, [   13.081656] printk: console [ttyS0] disabled
68.81s,62.72ms,68813.64699999998,18.59s,3.79ms,18593.175999999992," [   13.085106] 12440000.serial: ttyS0 at MMIO 0x12440000 (irq = 6, base_baud = 6250000) is a 16550A"
68.86s,40.79ms,68854.43699999998,18.59s,2.19ms,18595.36599999999, [   13.087548] printk: console [ttyS0] enabled
68.86s,2.55ms,68856.98699999998,18.59s,0.21ms,18595.57599999999, [   13.087548] printk: console [ttyS0] enabled
68.86s,1.11ms,68858.09699999998,18.59s,92µs,18595.66799999999, [   13.087826] printk: bootconsole [sbi0] disabled
68.86s,2.73ms,68860.82699999998,18.59s,0.22ms,18595.88799999999, [   13.087826] printk: bootconsole [sbi0] disabled
68.94s,78.76ms,68939.58699999997,18.6s,7.28ms,18603.16799999999," [   13.095013] 11880000.hs_serial: ttyS1 at MMIO 0x11880000 (irq = 8, base_baud = 4640625) is a 16550A"
69.02s,76.43ms,69016.01699999996,18.61s,7.1ms,18610.26799999999," [   13.101813] 11870000.hs_serial: ttyS2 at MMIO 0x11870000 (irq = 10, base_baud = 4640625) is a 16550A"
69.05s,35.21ms,69051.22699999997,18.62s,7.2ms,18617.46799999999, [   13.108724] vic-rng 118d0000.trng: Initialized
69.24s,0.19s,69241.22699999997,18.66s,40.5ms,18657.96799999999, [   13.147663] loop: module loaded
69.26s,19.84ms,69261.06699999997,18.66s,4.51ms,18662.47799999999, [   13.152011] libphy: Fixed MDIO Bus: probed
69.29s,33.09ms,69294.15699999996,18.67s,7.19ms,18669.667999999987, [   13.158837] stmmaceth 10020000.gmac: IRQ eth_lpi not found
69.29s,4.3ms,69298.45699999997,18.67s,0.6ms,18670.267999999985, [   13.159360] stmmaceth 10020000.gmac: force_sf_dma_mode is ignored if force_thresh_dma_mode is set.
69.3s,1.73ms,69300.18699999996,18.67s,0.2ms,18670.467999999986, [   13.159672] stmmaceth 10020000.gmac: PTP uses main clock
69.3s,1.3ms,69301.48699999996,18.67s,0.2ms,18670.667999999987, [   13.159817] stmmaceth 10020000.gmac: no reset control found
69.3s,3.78ms,69305.26699999996,18.67s,0.6ms,18671.267999999985, [   13.160417] stmmaceth 10020000.gmac: Version ID not available
69.3s,1.1ms,69306.36699999997,18.67s,0.2ms,18671.467999999986, [   13.160564] stmmaceth 10020000.gmac: DWMAC1000
69.3s,1.6ms,69307.96699999998,18.67s,0.1ms,18671.567999999985, [   13.160694] stmmaceth 10020000.gmac: DMA HW capability register supported
69.31s,1.32ms,69309.28699999998,18.67s,0.2ms,18671.767999999985, [   13.160849] stmmaceth 10020000.gmac: Normal descriptors
69.31s,1.35ms,69310.63699999999,18.67s,0.1ms,18671.867999999984, [   13.160983] stmmaceth 10020000.gmac: Ring mode enabled
69.31s,2.12ms,69312.75699999998,18.67s,0.2ms,18672.067999999985, [   13.161124] stmmaceth 10020000.gmac: device MAC address 66:34:b0:6c:de:ad
71.99s,2.68s,71992.75699999998,19.02s,0.34s,19012.067999999985, [   13.491520] libphy: stmmac: probed
71.99s,1.87ms,71994.62699999998,19.02s,0.2ms,19012.267999999985," [   13.491649] mdio_bus stmmac-0:00: attached PHY driver [unbound] (mii_bus:phy_addr=stmmac-0:00, irq=POLL)"
71.99s,1.87ms,71996.49699999997,19.02s,0.2ms,19012.467999999986," [   13.491854] mdio_bus stmmac-0:01: attached PHY driver [unbound] (mii_bus:phy_addr=stmmac-0:01, irq=POLL)"
72s,1.87ms,71998.36699999997,19.02s,0.2ms,19012.667999999987," [   13.492058] mdio_bus stmmac-0:02: attached PHY driver [unbound] (mii_bus:phy_addr=stmmac-0:02, irq=POLL)"
72s,1.91ms,72000.27699999997,19.02s,0.2ms,19012.867999999988," [   13.492263] mdio_bus stmmac-0:03: attached PHY driver [unbound] (mii_bus:phy_addr=stmmac-0:03, irq=POLL)"
72s,1.94ms,72002.21699999998,19.02s,0.3ms,19013.167999999987," [   13.492468] mdio_bus stmmac-0:04: attached PHY driver [unbound] (mii_bus:phy_addr=stmmac-0:04, irq=POLL)"
72s,2.78ms,72004.99699999997,19.02s,0.2ms,19013.367999999988," [   13.492672] mdio_bus stmmac-0:05: attached PHY driver [unbound] (mii_bus:phy_addr=stmmac-0:05, irq=POLL)"
72.01s,1.88ms,72006.87699999998,19.02s,0.2ms,19013.56799999999," [   13.492877] mdio_bus stmmac-0:06: attached PHY driver [unbound] (mii_bus:phy_addr=stmmac-0:06, irq=POLL)"
72.01s,2.28ms,72009.15699999998,19.02s,0.2ms,19013.76799999999," [   13.493083] Micrel KSZ9031 Gigabit PHY stmmac-0:07: attached PHY driver [Micrel KSZ9031 Gigabit PHY] (mii_bus:phy_addr=stmmac-0:07, irq=POLL)"
72.01s,1.93ms,72011.08699999997,19.02s,0.3ms,19014.06799999999," [   13.493327] mdio_bus stmmac-0:08: attached PHY driver [unbound] (mii_bus:phy_addr=stmmac-0:08, irq=POLL)"
72.01s,1.85ms,72012.93699999998,19.02s,0.2ms,19014.26799999999," [   13.493532] mdio_bus stmmac-0:09: attached PHY driver [unbound] (mii_bus:phy_addr=stmmac-0:09, irq=POLL)"
72.01s,1.84ms,72014.77699999997,19.02s,0.2ms,19014.46799999999," [   13.493736] mdio_bus stmmac-0:0a: attached PHY driver [unbound] (mii_bus:phy_addr=stmmac-0:0a, irq=POLL)"
72.01s,1.88ms,72016.65699999998,19.02s,0.2ms,19014.66799999999," [   13.493941] mdio_bus stmmac-0:0b: attached PHY driver [unbound] (mii_bus:phy_addr=stmmac-0:0b, irq=POLL)"
72.02s,1.91ms,72018.56699999998,19.02s,0.2ms,19014.86799999999," [   13.494146] mdio_bus stmmac-0:0c: attached PHY driver [unbound] (mii_bus:phy_addr=stmmac-0:0c, irq=POLL)"
72.02s,1.81ms,72020.37699999998,19.02s,0.2ms,19015.067999999992," [   13.494351] mdio_bus stmmac-0:0d: attached PHY driver [unbound] (mii_bus:phy_addr=stmmac-0:0d, irq=POLL)"
72.02s,1.9ms,72022.27699999997,19.02s,0.2ms,19015.267999999993," [   13.494555] mdio_bus stmmac-0:0e: attached PHY driver [unbound] (mii_bus:phy_addr=stmmac-0:0e, irq=POLL)"
72.02s,1.95ms,72024.22699999997,19.02s,0.2ms,19015.467999999993," [   13.494760] mdio_bus stmmac-0:0f: attached PHY driver [unbound] (mii_bus:phy_addr=stmmac-0:0f, irq=POLL)"
72.02s,1.95ms,72026.17699999997,19.02s,0.3ms,19015.767999999993," [   13.494964] mdio_bus stmmac-0:10: attached PHY driver [unbound] (mii_bus:phy_addr=stmmac-0:10, irq=POLL)"
72.03s,1.94ms,72028.11699999997,19.02s,0.2ms,19015.967999999993," [   13.495168] mdio_bus stmmac-0:11: attached PHY driver [unbound] (mii_bus:phy_addr=stmmac-0:11, irq=POLL)"
72.03s,2.03ms,72030.14699999997,19.02s,0.2ms,19016.167999999994," [   13.495374] mdio_bus stmmac-0:12: attached PHY driver [unbound] (mii_bus:phy_addr=stmmac-0:12, irq=POLL)"
72.03s,2.32ms,72032.46699999998,19.02s,0.2ms,19016.367999999995," [   13.495578] mdio_bus stmmac-0:13: attached PHY driver [unbound] (mii_bus:phy_addr=stmmac-0:13, irq=POLL)"
72.03s,2.15ms,72034.61699999997,19.02s,0.2ms,19016.567999999996," [   13.495783] mdio_bus stmmac-0:14: attached PHY driver [unbound] (mii_bus:phy_addr=stmmac-0:14, irq=POLL)"
72.03s,1.92ms,72036.53699999997,19.02s,0.2ms,19016.767999999996," [   13.495987] mdio_bus stmmac-0:15: attached PHY driver [unbound] (mii_bus:phy_addr=stmmac-0:15, irq=POLL)"
72.04s,2.98ms,72039.51699999996,19.02s,0.3ms,19017.067999999996," [   13.496297] mdio_bus stmmac-0:16: attached PHY driver [unbound] (mii_bus:phy_addr=stmmac-0:16, irq=POLL)"
72.04s,1.95ms,72041.46699999996,19.02s,0.3ms,19017.367999999995," [   13.496503] mdio_bus stmmac-0:17: attached PHY driver [unbound] (mii_bus:phy_addr=stmmac-0:17, irq=POLL)"
72.04s,1.83ms,72043.29699999996,19.02s,0.2ms,19017.567999999996," [   13.496707] mdio_bus stmmac-0:18: attached PHY driver [unbound] (mii_bus:phy_addr=stmmac-0:18, irq=POLL)"
72.04s,1.84ms,72045.13699999996,19.02s,0.2ms,19017.767999999996," [   13.496912] mdio_bus stmmac-0:19: attached PHY driver [unbound] (mii_bus:phy_addr=stmmac-0:19, irq=POLL)"
72.05s,2.73ms,72047.86699999995,19.02s,0.2ms,19017.967999999997," [   13.497116] mdio_bus stmmac-0:1a: attached PHY driver [unbound] (mii_bus:phy_addr=stmmac-0:1a, irq=POLL)"
72.05s,1.83ms,72049.69699999996,19.02s,0.2ms,19018.167999999998," [   13.497320] mdio_bus stmmac-0:1b: attached PHY driver [unbound] (mii_bus:phy_addr=stmmac-0:1b, irq=POLL)"
72.05s,1.83ms,72051.52699999996,19.02s,0.2ms,19018.368," [   13.497525] mdio_bus stmmac-0:1c: attached PHY driver [unbound] (mii_bus:phy_addr=stmmac-0:1c, irq=POLL)"
72.05s,1.83ms,72053.35699999996,19.02s,0.2ms,19018.568," [   13.497730] mdio_bus stmmac-0:1d: attached PHY driver [unbound] (mii_bus:phy_addr=stmmac-0:1d, irq=POLL)"
72.05s,1.96ms,72055.31699999997,19.02s,0.3ms,19018.868," [   13.497935] mdio_bus stmmac-0:1e: attached PHY driver [unbound] (mii_bus:phy_addr=stmmac-0:1e, irq=POLL)"
72.06s,1.93ms,72057.24699999996,19.02s,0.2ms,19019.068," [   13.498139] mdio_bus stmmac-0:1f: attached PHY driver [unbound] (mii_bus:phy_addr=stmmac-0:1f, irq=POLL)"
77.39s,5.34s,77397.24699999996,19.13s,0.11s,19129.068, [   13.605408] cdns-usb3 104c0000.usb: timeout waiting for xhci_ready
77.41s,14.78ms,77412.02699999996,19.14s,3.1ms,19132.167999999998, [   13.608430] xhci-hcd xhci-hcd.0.auto: xHCI Host Controller
77.41s,1.93ms,77413.95699999995,19.14s,0.3ms,19132.467999999997," [   13.608640] xhci-hcd xhci-hcd.0.auto: new USB bus registered, assigned bus number 1"
78.35s,0.94s,78353.95699999995,19.15s,16.8ms,19149.267999999996," [   13.624834] xhci-hcd xhci-hcd.0.auto: Host halt failed, -110"
78.35s,1.15ms,78355.10699999995,19.15s,0.1ms,19149.367999999995, [   13.624976] xhci-hcd xhci-hcd.0.auto: can't setup: -110
78.35s,1.25ms,78356.35699999995,19.15s,0.2ms,19149.567999999996, [   13.625120] xhci-hcd xhci-hcd.0.auto: USB bus 1 deregistered
78.36s,3.39ms,78359.74699999994,19.15s,0.5ms,19150.067999999996, [   13.625613] xhci-hcd: probe of xhci-hcd.0.auto failed with error -110
78.36s,5.7ms,78365.44699999994,19.16s,0.9ms,19150.967999999997, [   13.626467] usbcore: registered new interface driver uas
78.36s,2.64ms,78368.08699999994,19.16s,0.4ms,19151.368, [   13.626817] usbcore: registered new interface driver usb-storage
78.37s,3.28ms,78371.36699999994,19.16s,0.51ms,19151.877999999997, [   13.627395] i2c /dev entries driver
78.37s,6.5ms,78377.86699999994,19.16s,1.19ms,19153.067999999996, [   13.628455] Bluetooth: HCI UART driver ver 2.3
78.38s,1.12ms,78378.98699999994,19.16s,0.1ms,19153.167999999994, [   13.628571] Bluetooth: HCI UART protocol H4 registered
78.38s,6.74ms,78385.72699999994,19.16s,1.3ms,19154.467999999993, [   13.629840] sdhci: Secure Digital Host Controller Interface driver
78.38s,0.97ms,78386.69699999994,19.16s,0.1ms,19154.567999999992, [   13.629967] sdhci: Copyright(c) Pierre Ossman
78.39s,1.89ms,78388.58699999994,19.16s,0.3ms,19154.86799999999, [   13.630201] Synopsys Designware Multimedia Card Interface Driver
78.39s,4.25ms,78392.83699999994,19.16s,0.8ms,19155.66799999999, [   13.631030] sdhci-pltfm: SDHCI platform and OF driver helper
78.4s,7.02ms,78399.85699999995,19.16s,1.4ms,19157.067999999992, [   13.632317] usbcore: registered new interface driver usbhid
78.4s,0.97ms,78400.82699999995,19.16s,0.1ms,19157.16799999999, [   13.632438] usbhid: USB HID core driver
78.43s,33.6ms,78434.42699999995,19.17s,9.2ms,19166.36799999999, [   13.641298] NET: Registered protocol family 17
78.44s,5.08ms,78439.50699999995,19.17s,0.8ms,19167.16799999999, [   13.642050] Bluetooth: RFCOMM TTY layer initialized
78.44s,1.22ms,78440.72699999996,19.17s,0.2ms,19167.36799999999, [   13.642184] Bluetooth: RFCOMM socket layer initialized
78.44s,1.07ms,78441.79699999996,19.17s,0.1ms,19167.46799999999, [   13.642337] Bluetooth: RFCOMM ver 1.11
78.44s,1.31ms,78443.10699999996,19.17s,0.2ms,19167.66799999999, [   13.642479] Bluetooth: BNEP (Ethernet Emulation) ver 1.3
78.44s,1.07ms,78444.17699999997,19.17s,0.1ms,19167.76799999999, [   13.642601] Bluetooth: BNEP filters: protocol multicast
78.44s,1.1ms,78445.27699999997,19.17s,0.1ms,19167.867999999988, [   13.642740] Bluetooth: BNEP socket layer initialized
78.44s,1.22ms,78446.49699999997,19.17s,0.2ms,19168.06799999999, [   13.642862] Bluetooth: HIDP (Human Interface Emulation) ver 1.2
78.44s,1.1ms,78447.59699999998,19.17s,0.1ms,19168.167999999987, [   13.643008] Bluetooth: HIDP socket layer initialized
78.45s,5.17ms,78452.76699999998,19.17s,1.2ms,19169.367999999988, [   13.644158] 9pnet: Installing 9P2000 support
78.45s,1.9ms,78454.66699999997,19.17s,0.3ms,19169.667999999987, [   13.644448] Key type dns_resolver registered
78.45s,2.77ms,78457.43699999998,19.17s,0.5ms,19170.167999999987, [   13.644917] Loading compiled-in X.509 certificates
78.49s,38.81ms,78496.24699999997,19.18s,7.8ms,19177.967999999986," [   13.652334] [dhd] dhd_module_init: in Dongle Host Driver, version 100.10.545.13 (r826445-20200914-2)"
78.49s,1.31ms,78497.55699999997,19.18s,0.1ms,19178.067999999985, [   13.652505] [dhd] ======== dhd_wlan_init_plat_data ========
78.5s,1.18ms,78498.73699999996,19.18s,0.11ms,19178.177999999985, [   13.652639] [dhd] dhd_wlan_init_gpio: WL_REG_ON=37
78.5s,1.41ms,78500.14699999997,19.18s,0.19ms,19178.367999999984, [   13.652753] [dhd] dhd_wifi_platform_load: Enter
78.5s,1.1ms,78501.24699999997,19.18s,0.1ms,19178.467999999983, [   13.652864] [dhd] Power-up adapter 'DHD generic adapter'
78.5s,1.82ms,78503.06699999998,19.18s,0.2ms,19178.667999999983," [   13.653104] [dhd] wifi_platform_set_power = 1, delay: 200 msec"
78.5s,1.19ms,78504.25699999998,19.18s,0.2ms,19178.867999999984, [   13.653232] [dhd] ======== PULL WL_REG_ON(37) HIGH! ========
82.58s,4.08s,82584.25699999998,19.51s,0.33s,19508.867999999984, [   13.966158] [dhd] wifi_platform_bus_enumerate device present 1
82.58s,1.24ms,82585.49699999999,19.51s,0.1ms,19508.967999999983, [   13.966284] [dhd] ======== Card detection to detect SDIO card! ========
82.58s,1.04ms,82586.53699999998,19.51s,0.1ms,19509.06799999998, [   13.966421] sdio: host isn't  initialization successfully.
86.51s,3.93s,86516.53699999998,21.63s,2.12s,21629.06799999998," [   16.006156] [dhd] failed to power up DHD generic adapter, 0 retry left"
86.54s,25.97ms,86542.50699999998,21.65s,16.9ms,21645.967999999983," [   16.022457] [dhd] wifi_platform_set_power = 0, delay: 0 msec"
86.54s,1.24ms,86543.74699999999,21.65s,0.2ms,21646.167999999983, [   16.022582] [dhd] ======== PULL WL_REG_ON(37) LOW! ========
86.54s,1.29ms,86545.03699999998,21.65s,0.1ms,21646.267999999982, [   16.022716] [dhd] wifi_platform_bus_enumerate device present 0
86.54s,1.24ms,86546.27699999999,21.65s,0.1ms,21646.36799999998, [   16.022841] [dhd] ======== Card detection to remove SDIO card! ========
86.54s,1.17ms,86547.44699999999,21.65s,0.2ms,21646.56799999998, [   16.022979] sdio: host isn't  initialization successfully.
86.54s,1.38ms,86548.82699999999,21.65s,0.1ms,21646.66799999998," [   16.023105] [dhd] failed to power up DHD generic adapter, max retry reached**"
86.54s,1.14ms,86549.96699999999,21.65s,0.1ms,21646.76799999998, [   16.023248] [dhd] unregister wifi platform drivers
86.55s,1.29ms,86551.25699999998,21.65s,0.2ms,21646.96799999998, [   16.023367] [dhd] wifi_platform_bus_enumerate device present 0
86.55s,1.37ms,86552.62699999998,21.65s,0.1ms,21647.067999999977, [   16.023493] [dhd] ======== Card detection to remove SDIO card! ========
86.55s,1.2ms,86553.82699999998,21.65s,0.1ms,21647.167999999976, [   16.023631] sdio: host isn't  initialization successfully.
86.55s,1.26ms,86555.08699999997,21.65s,0.2ms,21647.367999999977, [   16.023754] [dhd] ======== dhd_wlan_deinit_plat_data ========
86.55s,1.22ms,86556.30699999997,21.65s,0.1ms,21647.467999999975, [   16.023886] [dhd] dhd_wlan_deinit_gpio: gpio_free(WL_REG_ON 37)
86.55s,1.54ms,86557.84699999997,21.65s,0.2ms,21647.667999999976," [   16.024029] [dhd] dhd_module_init: Failed to load the driver, try cnt 0"
86.55s,2.35ms,86560.19699999997,21.65s,0.4ms,21648.067999999977, [   16.024434] [dhd] dhd_module_init: Failed to load driver max retry reached**
86.56s,1.12ms,86561.31699999997,21.65s,0.1ms,21648.167999999976, [   16.024577] [dhd] dhd_module_init: Exit err=-19
86.56s,7.74ms,86569.05699999997,21.66s,1.52ms,21649.687999999976, [   16.025931] cfg80211: Loading compiled-in X.509 certificates for regulatory database
86.76s,0.2s,86769.05699999997,21.69s,31.98ms,21681.667999999976, [   16.056724] cfg80211: Loaded X.509 cert 'sforshee: 00b28ddf47aef9cea7'
86.77s,10.53ms,86779.58699999997,21.69s,1.9ms,21683.567999999977, [   16.058522] platform regulatory.0: Direct firmware load for regulatory.db failed with error -2
86.77s,1.41ms,86780.99699999997,21.69s,0.2ms,21683.76799999998, [   16.058691] cfg80211: failed to load regulatory.db
86.82s,45.44ms,86826.43699999998,21.69s,3.2ms,21686.96799999998, [   16.061784] Freeing unused kernel memory: 228K
86.87s,49.98ms,86876.41699999997,21.72s,27.9ms,21714.86799999998, [   16.088553] Run /init as init process
86.87s,0.7ms,86877.11699999997,21.72s,27µs,21714.89499999998, [   16.088647]   with arguments:
86.87s,0.62ms,86877.73699999996,21.72s,91µs,21714.98599999998, [   16.088735]     /init
86.87s,0.74ms,86878.47699999997,21.72s,82µs,21715.067999999977, [   16.088811]   with environment:
86.87s,0.63ms,86879.10699999997,21.72s,0.1ms,21715.167999999976, [   16.088901]     HOME=/
86.87s,0.68ms,86879.78699999997,21.72s,0.1ms,21715.267999999975, [   16.088981]     TERM=linux
87.21s,0.34s,87219.78699999997,21.76s,42.02ms,21757.287999999975, abcd
88.51s,1.3s,88519.78699999997,21.93s,0.17s,21927.287999999975, Starting syslogd: OK
88.82s,0.31s,88829.78699999997,21.97s,40.7ms,21967.987999999976, Starting klogd: OK
90.13s,1.32s,90149.78699999997,22.14s,0.17s,22137.987999999976, Running sysctl: OK
90.43s,0.3s,90449.78699999997,22.18s,39.26ms,22177.247999999974, Starting mdev... OK
0.12ks,27.98s,118429.78699999997,25.82s,3.65s,25827.247999999974, modprobe: can't change directory to '/lib/modules': No such file or directory
0.12ks,0.51s,118939.78699999997,25.89s,67.12ms,25894.367999999973, Saving random seed: [   20.091952] random: dd: uninitialized urandom read (512 bytes read)
0.12ks,20.58ms,118960.36699999997,25.89s,3.18ms,25897.547999999973, OK
0.12ks,0.54s,119500.36699999997,25.96s,69.12ms,25966.667999999972, Starting system message bus: [   20.161287] random: dbus-uuidgen: uninitialized urandom read (12 bytes read)
0.12ks,3.05ms,119503.41699999997,25.96s,0.4ms,25967.067999999974, [   20.161660] random: dbus-uuidgen: uninitialized urandom read (8 bytes read)
0.12ks,0.25s,119753.41699999997,26s,36.31ms,26003.377999999975, done
0.12ks,1.81s,121563.41699999997,26.23s,0.23s,26233.377999999975," Starting network: [   20.420445] stmmaceth 10020000.gmac eth0: validation of rgmii-txid with support 0000000,00000000,00006280 and advertisement 0000000,00000000,00006280 failed: -22"
0.12ks,2.82ms,121566.23699999998,26.23s,0.4ms,26233.777999999977, [   20.420878] stmmaceth 10020000.gmac eth0: stmmac_open: Cannot attach to PHY (error: -22)
0.12ks,11.38ms,121577.61699999998,26.24s,1.67ms,26235.447999999975, ip: SIOCSIFFLAGS: Invalid argument
0.12ks,36.19ms,121613.80699999999,26.24s,5.73ms,26241.177999999974, FAIL
0.12ks,0.78s,122393.80699999999,26.34s,0.1s,26341.177999999974, Starting dropbear sshd: OK
0.12ks,1.5s,123893.80699999999,26.57s,0.23s,26571.177999999974, Starting DHCP server: FAIL
0.12ks,0.29s,124183.80699999999,26.69s,0.12s,26691.177999999974,
0.12ks,6.92ms,124190.72699999998,26.69s,0.29ms,26691.467999999975, Welcome to Buildroot
