htime,haddend,hcum,vtime,vaddend,vcum,mess
17.62s,2.46ms,17619.544,17.93s,1ms,17932.395999999993, [   12.453070] nfs4filelayout_init: NFSv4 File Layout Driver Registering...
17.62s,1.4ms,17620.944000000003,17.93s,0.3ms,17932.695999999993, [   12.453483] ntfs: driver 2.1.32 [Flags: R/W].
17.63s,9.18ms,17630.124000000003,17.94s,2.52ms,17935.215999999993, [   12.455902] fuse: init (API version 7.32)
18.19s,0.56s,18190.124000000003,18.33s,0.39s,18325.215999999993, [   12.831040] NET: Registered protocol family 38
18.19s,1.99ms,18192.114000000005,18.33s,0.3ms,18325.515999999992, [   12.831293] Key type asymmetric registered
18.19s,1.05ms,18193.164000000004,18.33s,0.2ms,18325.715999999993, [   12.831515] Asymmetric key parser 'x509' registered
18.2s,6.96ms,18200.124000000003,18.33s,0.5ms,18326.215999999993, [   12.831874] Block layer SCSI generic (bsg) driver version 0.4 loaded (major 251)
18.2s,1.29ms,18201.414000000004,18.33s,0.3ms,18326.515999999992, [   12.832230] io scheduler mq-deadline registered
18.2s,0.95ms,18202.364000000005,18.33s,0.2ms,18326.715999999993, [   12.832470] io scheduler kyber registered
18.21s,11.74ms,18214.104000000007,18.33s,2.1ms,18328.81599999999, [   12.834573] start plist test
18.24s,31.03ms,18245.134000000005,18.37s,39.4ms,18368.215999999993, [   12.872352] end plist test
18.28s,40.75ms,18285.884000000005,18.38s,8.3ms,18376.515999999992," [   12.880141] dw_axi_dmac_platform 100b0000.sgdma2p: DesignWare AXI DMA Controller, 4 channels"
18.3s,16.92ms,18302.804000000004,18.38s,5.9ms,18382.415999999994," [   12.885766] dw_axi_dmac_platform 10500000.sgdma1p: DesignWare AXI DMA Controller, 16 channels"
18.31s,12.73ms,18315.534000000003,18.39s,1.8ms,18384.215999999993, [   12.887680] L2CACHE: No. of Banks in the cache: 0
18.31s,1.01ms,18316.544,18.39s,0.3ms,18384.515999999992, [   12.887925] L2CACHE: No. of ways per bank: 0
18.31s,0.81ms,18317.354000000003,18.39s,0.2ms,18384.715999999993, [   12.888150] L2CACHE: Sets per bank: 1
18.32s,0.87ms,18318.224000000002,18.39s,0.2ms,18384.915999999994, [   12.888352] L2CACHE: Bytes per cache block: 1
18.32s,1.14ms,18319.364,18.39s,0.3ms,18385.215999999993, [   12.888584] L2CACHE: Index of the largest way enabled: 0
18.59s,0.27s,18589.364,18.57s,0.18s,18565.215999999993," [   13.061149] Serial: 8250/16550 driver, 4 ports, IRQ sharing disabled"
18.6s,17.08ms,18606.444000000003,18.57s,5.9ms,18571.115999999995, [   13.066871] printk: console [ttyS0] disabled
18.62s,15.84ms,18622.284000000003,18.58s,3.8ms,18574.915999999994," [   13.070321] 12440000.serial: ttyS0 at MMIO 0x12440000 (irq = 6, base_baud = 6250000) is a 16550A"
18.63s,14.6ms,18636.884000000002,18.58s,2.1ms,18577.015999999992, [   13.072702] printk: console [ttyS0] enabled
18.63s,0.95ms,18637.834000000003,18.58s,0.2ms,18577.215999999993, [   13.072702] printk: console [ttyS0] enabled
18.63s,0.41ms,18638.244000000002,18.58s,0.1ms,18577.31599999999, [   13.072980] printk: bootconsole [sbi0] disabled
18.64s,0.83ms,18639.074000000004,18.58s,0.2ms,18577.515999999992, [   13.072980] printk: bootconsole [sbi0] disabled
18.66s,20.46ms,18659.534000000003,18.59s,7.4ms,18584.915999999994," [   13.080228] 11880000.hs_serial: ttyS1 at MMIO 0x11880000 (irq = 8, base_baud = 4640625) is a 16550A"
18.68s,19.95ms,18679.484000000004,18.59s,7.1ms,18592.015999999992," [   13.087006] 11870000.hs_serial: ttyS2 at MMIO 0x11870000 (irq = 10, base_baud = 4640625) is a 16550A"
18.69s,12.18ms,18691.664000000004,18.6s,7ms,18599.015999999992, [   13.093837] vic-rng 118d0000.trng: Initialized
18.76s,71.83ms,18763.494000000006,18.64s,40.7ms,18639.715999999993, [   13.132912] loop: module loaded
18.79s,29.06ms,18792.554000000007,18.65s,4.59ms,18644.305999999993, [   13.137314] libphy: Fixed MDIO Bus: probed
18.81s,22.74ms,18815.29400000001,18.65s,7.1ms,18651.40599999999, [   13.144097] stmmaceth 10020000.gmac: IRQ eth_lpi not found
18.82s,6.4ms,18821.69400000001,18.65s,0.6ms,18652.00599999999, [   13.144621] stmmaceth 10020000.gmac: force_sf_dma_mode is ignored if force_thresh_dma_mode is set.
18.82s,2.82ms,18824.51400000001,18.65s,0.3ms,18652.30599999999, [   13.144933] stmmaceth 10020000.gmac: PTP uses main clock
18.82s,0.7ms,18825.21400000001,18.65s,0.1ms,18652.405999999988, [   13.145077] stmmaceth 10020000.gmac: no reset control found
18.84s,20.15ms,18845.364000000012,18.65s,0.7ms,18653.10599999999, [   13.145672] stmmaceth 10020000.gmac: Version ID not available
18.84s,0.63ms,18845.994000000013,18.66s,0.1ms,18653.205999999987, [   13.145818] stmmaceth 10020000.gmac: DWMAC1000
18.84s,0.85ms,18846.844000000012,18.66s,0.2ms,18653.405999999988, [   13.145948] stmmaceth 10020000.gmac: DMA HW capability register supported
18.84s,0.73ms,18847.57400000001,18.66s,0.1ms,18653.505999999987, [   13.146144] stmmaceth 10020000.gmac: Normal descriptors
18.84s,0.57ms,18848.14400000001,18.66s,0.2ms,18653.705999999987, [   13.146279] stmmaceth 10020000.gmac: Ring mode enabled
18.85s,0.84ms,18848.98400000001,18.66s,0.1ms,18653.805999999986, [   13.146420] stmmaceth 10020000.gmac: device MAC address 66:34:b0:6c:de:ad
20.5s,1.65s,20498.98400000001,19s,0.34s,18993.805999999986, [   13.475269] libphy: stmmac: probed
20.5s,3.07ms,20502.05400000001,19s,0.2ms,18994.005999999987," [   13.475398] mdio_bus stmmac-0:00: attached PHY driver [unbound] (mii_bus:phy_addr=stmmac-0:00, irq=POLL)"
20.5s,0.83ms,20502.884000000013,19s,0.2ms,18994.205999999987," [   13.475602] mdio_bus stmmac-0:01: attached PHY driver [unbound] (mii_bus:phy_addr=stmmac-0:01, irq=POLL)"
20.5s,0.63ms,20503.514000000014,19s,0.2ms,18994.405999999988," [   13.475807] mdio_bus stmmac-0:02: attached PHY driver [unbound] (mii_bus:phy_addr=stmmac-0:02, irq=POLL)"
20.5s,0.82ms,20504.334000000013,19s,0.2ms,18994.60599999999," [   13.476011] mdio_bus stmmac-0:03: attached PHY driver [unbound] (mii_bus:phy_addr=stmmac-0:03, irq=POLL)"
20.5s,1.01ms,20505.344000000012,19s,0.3ms,18994.905999999988," [   13.476316] mdio_bus stmmac-0:04: attached PHY driver [unbound] (mii_bus:phy_addr=stmmac-0:04, irq=POLL)"
20.51s,0.65ms,20505.994000000013,19s,0.2ms,18995.10599999999," [   13.476521] mdio_bus stmmac-0:05: attached PHY driver [unbound] (mii_bus:phy_addr=stmmac-0:05, irq=POLL)"
20.51s,0.75ms,20506.744000000013,19s,0.3ms,18995.405999999988," [   13.476725] mdio_bus stmmac-0:06: attached PHY driver [unbound] (mii_bus:phy_addr=stmmac-0:06, irq=POLL)"
20.51s,0.71ms,20507.454000000012,19s,0.2ms,18995.60599999999," [   13.476933] Micrel KSZ9031 Gigabit PHY stmmac-0:07: attached PHY driver [Micrel KSZ9031 Gigabit PHY] (mii_bus:phy_addr=stmmac-0:07, irq=POLL)"
20.51s,0.59ms,20508.044000000013,19s,0.2ms,18995.80599999999," [   13.477176] mdio_bus stmmac-0:08: attached PHY driver [unbound] (mii_bus:phy_addr=stmmac-0:08, irq=POLL)"
20.51s,0.58ms,20508.624000000014,19s,0.2ms,18996.00599999999," [   13.477381] mdio_bus stmmac-0:09: attached PHY driver [unbound] (mii_bus:phy_addr=stmmac-0:09, irq=POLL)"
20.51s,0.7ms,20509.324000000015,19s,0.3ms,18996.30599999999," [   13.477585] mdio_bus stmmac-0:0a: attached PHY driver [unbound] (mii_bus:phy_addr=stmmac-0:0a, irq=POLL)"
20.51s,0.87ms,20510.194000000014,19s,0.2ms,18996.50599999999," [   13.477790] mdio_bus stmmac-0:0b: attached PHY driver [unbound] (mii_bus:phy_addr=stmmac-0:0b, irq=POLL)"
20.51s,0.79ms,20510.984000000015,19s,0.2ms,18996.70599999999," [   13.477994] mdio_bus stmmac-0:0c: attached PHY driver [unbound] (mii_bus:phy_addr=stmmac-0:0c, irq=POLL)"
20.51s,0.87ms,20511.854000000014,19s,0.2ms,18996.90599999999," [   13.478199] mdio_bus stmmac-0:0d: attached PHY driver [unbound] (mii_bus:phy_addr=stmmac-0:0d, irq=POLL)"
20.51s,0.9ms,20512.754000000015,19s,0.2ms,18997.105999999992," [   13.478403] mdio_bus stmmac-0:0e: attached PHY driver [unbound] (mii_bus:phy_addr=stmmac-0:0e, irq=POLL)"
20.51s,0.89ms,20513.644000000015,19s,0.2ms,18997.305999999993," [   13.478609] mdio_bus stmmac-0:0f: attached PHY driver [unbound] (mii_bus:phy_addr=stmmac-0:0f, irq=POLL)"
20.51s,0.8ms,20514.444000000014,19s,0.2ms,18997.505999999994," [   13.478813] mdio_bus stmmac-0:10: attached PHY driver [unbound] (mii_bus:phy_addr=stmmac-0:10, irq=POLL)"
20.51s,0.9ms,20515.344000000016,19s,0.2ms,18997.705999999995," [   13.479018] mdio_bus stmmac-0:11: attached PHY driver [unbound] (mii_bus:phy_addr=stmmac-0:11, irq=POLL)"
20.52s,0.96ms,20516.304000000015,19s,0.3ms,18998.005999999994," [   13.479222] mdio_bus stmmac-0:12: attached PHY driver [unbound] (mii_bus:phy_addr=stmmac-0:12, irq=POLL)"
20.52s,0.62ms,20516.924000000014,19s,0.2ms,18998.205999999995," [   13.479427] mdio_bus stmmac-0:13: attached PHY driver [unbound] (mii_bus:phy_addr=stmmac-0:13, irq=POLL)"
20.52s,0.66ms,20517.584000000013,19s,0.2ms,18998.405999999995," [   13.479632] mdio_bus stmmac-0:14: attached PHY driver [unbound] (mii_bus:phy_addr=stmmac-0:14, irq=POLL)"
20.52s,1.59ms,20519.174000000014,19s,0.2ms,18998.605999999996," [   13.479837] mdio_bus stmmac-0:15: attached PHY driver [unbound] (mii_bus:phy_addr=stmmac-0:15, irq=POLL)"
20.52s,0.63ms,20519.804000000015,19s,0.2ms,18998.805999999997," [   13.480041] mdio_bus stmmac-0:16: attached PHY driver [unbound] (mii_bus:phy_addr=stmmac-0:16, irq=POLL)"
20.52s,0.71ms,20520.514000000014,19s,0.2ms,18999.005999999998," [   13.480246] mdio_bus stmmac-0:17: attached PHY driver [unbound] (mii_bus:phy_addr=stmmac-0:17, irq=POLL)"
20.52s,0.7ms,20521.214000000014,19s,0.2ms,18999.206," [   13.480450] mdio_bus stmmac-0:18: attached PHY driver [unbound] (mii_bus:phy_addr=stmmac-0:18, irq=POLL)"
20.52s,0.84ms,20522.054000000015,19s,0.3ms,18999.505999999998," [   13.480655] mdio_bus stmmac-0:19: attached PHY driver [unbound] (mii_bus:phy_addr=stmmac-0:19, irq=POLL)"
20.52s,0.7ms,20522.754000000015,19s,0.2ms,18999.706," [   13.480860] mdio_bus stmmac-0:1a: attached PHY driver [unbound] (mii_bus:phy_addr=stmmac-0:1a, irq=POLL)"
20.52s,0.55ms,20523.304000000015,19s,0.2ms,18999.906," [   13.481064] mdio_bus stmmac-0:1b: attached PHY driver [unbound] (mii_bus:phy_addr=stmmac-0:1b, irq=POLL)"
20.52s,0.57ms,20523.874000000014,19s,0.2ms,19000.106," [   13.481269] mdio_bus stmmac-0:1c: attached PHY driver [unbound] (mii_bus:phy_addr=stmmac-0:1c, irq=POLL)"
20.52s,0.58ms,20524.454000000016,19s,0.2ms,19000.306," [   13.481473] mdio_bus stmmac-0:1d: attached PHY driver [unbound] (mii_bus:phy_addr=stmmac-0:1d, irq=POLL)"
20.52s,0.51ms,20524.964000000014,19s,0.2ms,19000.506," [   13.481678] mdio_bus stmmac-0:1e: attached PHY driver [unbound] (mii_bus:phy_addr=stmmac-0:1e, irq=POLL)"
20.52s,0.54ms,20525.504000000015,19.01s,0.2ms,19000.706000000002," [   13.481882] mdio_bus stmmac-0:1f: attached PHY driver [unbound] (mii_bus:phy_addr=stmmac-0:1f, irq=POLL)"
25.6s,5.07s,25595.504000000015,19.12s,0.11s,19110.706000000002, [   13.589209] cdns-usb3 104c0000.usb: timeout waiting for xhci_ready
25.61s,7.66ms,25603.164000000015,19.12s,3.1ms,19113.806, [   13.592188] xhci-hcd xhci-hcd.0.auto: xHCI Host Controller
25.61s,1.32ms,25604.484000000015,19.12s,0.2ms,19114.006," [   13.592398] xhci-hcd xhci-hcd.0.auto: new USB bus registered, assigned bus number 1"
26.41s,0.8s,26404.484000000015,19.14s,16.9ms,19130.906000000003," [   13.608591] xhci-hcd xhci-hcd.0.auto: Host halt failed, -110"
26.41s,0.47ms,26404.954000000016,19.14s,0.1ms,19131.006, [   13.608733] xhci-hcd xhci-hcd.0.auto: can't setup: -110
26.41s,0.74ms,26405.694000000018,19.14s,0.2ms,19131.206000000002, [   13.608876] xhci-hcd xhci-hcd.0.auto: USB bus 1 deregistered
26.42s,6.84ms,26412.534000000018,19.14s,0.5ms,19131.706000000002, [   13.609395] xhci-hcd: probe of xhci-hcd.0.auto failed with error -110
26.42s,5.29ms,26417.82400000002,19.14s,0.8ms,19132.506, [   13.610153] usbcore: registered new interface driver uas
26.42s,1.54ms,26419.36400000002,19.14s,0.4ms,19132.906000000003, [   13.610503] usbcore: registered new interface driver usb-storage
26.42s,1.06ms,26420.42400000002,19.14s,0.52ms,19133.426000000003, [   13.611081] i2c /dev entries driver
26.43s,2.78ms,26423.20400000002,19.14s,1.18ms,19134.606000000003, [   13.612141] Bluetooth: HCI UART driver ver 2.3
26.43s,0.49ms,26423.69400000002,19.14s,0.1ms,19134.706000000002, [   13.612258] Bluetooth: HCI UART protocol H4 registered
26.43s,2.58ms,26426.274000000023,19.14s,1.3ms,19136.006, [   13.613525] sdhci: Secure Digital Host Controller Interface driver
26.43s,0.32ms,26426.594000000023,19.14s,0.1ms,19136.106, [   13.613653] sdhci: Copyright(c) Pierre Ossman
26.43s,0.68ms,26427.274000000023,19.14s,0.3ms,19136.406, [   13.613887] Synopsys Designware Multimedia Card Interface Driver
26.43s,1.26ms,26428.53400000002,19.14s,0.9ms,19137.306, [   13.614715] sdhci-pltfm: SDHCI platform and OF driver helper
26.43s,2.69ms,26431.22400000002,19.14s,1.3ms,19138.606, [   13.616003] usbcore: registered new interface driver usbhid
26.44s,0.71ms,26431.93400000002,19.14s,0.2ms,19138.806, [   13.616192] usbhid: USB HID core driver
26.46s,25.91ms,26457.84400000002,19.15s,9.1ms,19147.906, [   13.624982] NET: Registered protocol family 17
26.47s,5.89ms,26463.73400000002,19.16s,0.9ms,19148.806, [   13.625768] Bluetooth: RFCOMM TTY layer initialized
26.47s,0.59ms,26464.32400000002,19.16s,0.1ms,19148.906, [   13.625902] Bluetooth: RFCOMM socket layer initialized
26.47s,1.01ms,26465.334000000017,19.16s,0.2ms,19149.106, [   13.626056] Bluetooth: RFCOMM ver 1.11
26.47s,0.64ms,26465.974000000017,19.16s,0.2ms,19149.306, [   13.626287] Bluetooth: BNEP (Ethernet Emulation) ver 1.3
26.47s,0.37ms,26466.344000000016,19.16s,0.1ms,19149.406, [   13.626410] Bluetooth: BNEP filters: protocol multicast
26.47s,0.5ms,26466.844000000016,19.16s,0.2ms,19149.606, [   13.626549] Bluetooth: BNEP socket layer initialized
26.47s,0.43ms,26467.274000000016,19.16s,0.1ms,19149.706, [   13.626670] Bluetooth: HIDP (Human Interface Emulation) ver 1.2
26.47s,0.43ms,26467.704000000016,19.16s,0.11ms,19149.816, [   13.626817] Bluetooth: HIDP socket layer initialized
26.47s,3.81ms,26471.514000000017,19.16s,1.2ms,19151.016, [   13.627966] 9pnet: Installing 9P2000 support
26.48s,3.06ms,26474.57400000002,19.16s,0.3ms,19151.316, [   13.628256] Key type dns_resolver registered
26.48s,2.6ms,26477.174000000017,19.16s,0.49ms,19151.806, [   13.628725] Loading compiled-in X.509 certificates
26.5s,18.14ms,26495.314000000017,19.17s,7.7ms,19159.506," [   13.636039] [dhd] dhd_module_init: in Dongle Host Driver, version 100.10.545.13 (r826445-20200914-2)"
26.5s,0.88ms,26496.194000000018,19.17s,0.2ms,19159.706000000002, [   13.636282] [dhd] ======== dhd_wlan_init_plat_data ========
26.5s,0.91ms,26497.104000000018,19.17s,0.11ms,19159.816000000003, [   13.636415] [dhd] dhd_wlan_init_gpio: WL_REG_ON=37
26.5s,0.49ms,26497.59400000002,19.17s,0.19ms,19160.006, [   13.636528] [dhd] dhd_wifi_platform_load: Enter
26.5s,0.47ms,26498.06400000002,19.17s,0.1ms,19160.106, [   13.636639] [dhd] Power-up adapter 'DHD generic adapter'
26.5s,0.85ms,26498.91400000002,19.17s,0.2ms,19160.306," [   13.636879] [dhd] wifi_platform_set_power = 1, delay: 200 msec"
26.5s,0.53ms,26499.444000000018,19.17s,0.2ms,19160.506, [   13.637008] [dhd] ======== PULL WL_REG_ON(37) HIGH! ========
31.03s,4.52s,31019.444000000018,19.5s,0.33s,19490.506, [   13.956158] [dhd] wifi_platform_bus_enumerate device present 1
31.03s,0.53ms,31019.974000000017,19.5s,0.2ms,19490.706000000002, [   13.956285] [dhd] ======== Card detection to detect SDIO card! ========
31.03s,0.39ms,31020.364000000016,19.5s,0.1ms,19490.806, [   13.956422] sdio: host isn't  initialization successfully.
35.17s,4.14s,35160.364000000016,21.63s,2.14s,21630.806," [   16.006156] [dhd] failed to power up DHD generic adapter, 0 retry left"
35.21s,39.93ms,35200.294000000016,21.65s,16.9ms,21647.706000000002," [   16.022457] [dhd] wifi_platform_set_power = 0, delay: 0 msec"
35.21s,1.04ms,35201.33400000002,21.65s,0.2ms,21647.906000000003, [   16.022582] [dhd] ======== PULL WL_REG_ON(37) LOW! ========
35.21s,1.23ms,35202.56400000002,21.65s,0.1ms,21648.006, [   16.022716] [dhd] wifi_platform_bus_enumerate device present 0
35.21s,0.86ms,35203.42400000002,21.65s,0.1ms,21648.106, [   16.022841] [dhd] ======== Card detection to remove SDIO card! ========
35.22s,1.01ms,35204.43400000002,21.65s,0.2ms,21648.306, [   16.022979] sdio: host isn't  initialization successfully.
35.22s,0.93ms,35205.36400000002,21.65s,0.1ms,21648.406," [   16.023105] [dhd] failed to power up DHD generic adapter, max retry reached**"
35.22s,1.08ms,35206.444000000025,21.65s,0.1ms,21648.505999999998, [   16.023248] [dhd] unregister wifi platform drivers
35.22s,1.05ms,35207.49400000003,21.65s,0.2ms,21648.706, [   16.023367] [dhd] wifi_platform_bus_enumerate device present 0
35.22s,0.89ms,35208.38400000003,21.65s,0.1ms,21648.805999999997, [   16.023493] [dhd] ======== Card detection to remove SDIO card! ========
35.22s,0.68ms,35209.06400000003,21.65s,0.1ms,21648.905999999995, [   16.023631] sdio: host isn't  initialization successfully.
35.22s,0.96ms,35210.02400000003,21.65s,0.2ms,21649.105999999996, [   16.023754] [dhd] ======== dhd_wlan_deinit_plat_data ========
35.22s,0.9ms,35210.92400000003,21.65s,0.1ms,21649.205999999995, [   16.023886] [dhd] dhd_wlan_deinit_gpio: gpio_free(WL_REG_ON 37)
35.22s,2.06ms,35212.984000000026,21.65s,0.2ms,21649.405999999995," [   16.024029] [dhd] dhd_module_init: Failed to load the driver, try cnt 0"
35.23s,1.86ms,35214.84400000003,21.65s,0.4ms,21649.805999999997, [   16.024434] [dhd] dhd_module_init: Failed to load driver max retry reached**
35.23s,0.75ms,35215.59400000003,21.65s,0.1ms,21649.905999999995, [   16.024577] [dhd] dhd_module_init: Exit err=-19
35.23s,6.52ms,35222.11400000002,21.66s,1.4ms,21651.305999999997, [   16.025904] cfg80211: Loading compiled-in X.509 certificates for regulatory database
35.35s,0.12s,35342.11400000002,21.69s,31.1ms,21682.405999999995, [   16.055780] cfg80211: Loaded X.509 cert 'sforshee: 00b28ddf47aef9cea7'
35.36s,9.11ms,35351.224000000024,21.69s,2ms,21684.405999999995, [   16.057636] platform regulatory.0: Direct firmware load for regulatory.db failed with error -2
35.36s,0.76ms,35351.984000000026,21.69s,0.1ms,21684.505999999994, [   16.057805] cfg80211: failed to load regulatory.db
35.39s,26.36ms,35378.34400000003,21.69s,3.3ms,21687.805999999993, [   16.060943] Freeing unused kernel memory: 228K
35.41s,14.84ms,35393.18400000002,21.7s,8ms,21695.805999999993, [   16.068656] Run /init as init process
35.41s,0.33ms,35393.514000000025,21.7s,0.1ms,21695.90599999999, [   16.068750]   with arguments:
35.41s,0.28ms,35393.79400000002,21.7s,0.1ms,21696.00599999999, [   16.068837]     /init
35.41s,0.32ms,35394.11400000002,21.7s,0.1ms,21696.10599999999, [   16.068914]   with environment:
35.41s,0.27ms,35394.38400000002,21.7s,0.1ms,21696.205999999987, [   16.069003]     HOME=/
35.41s,0.3ms,35394.68400000002,21.7s,0.1ms,21696.305999999986, [   16.069083]     TERM=linux
35.61s,0.21s,35604.68400000002,21.74s,41.57ms,21737.875999999986, abcd
36.49s,0.88s,36484.68400000002,21.91s,0.17s,21907.875999999986, Starting syslogd: OK
36.65s,0.16s,36644.68400000002,21.95s,40.61ms,21948.485999999986, Starting klogd: OK
37.29s,0.64s,37284.68400000002,22.12s,0.17s,22118.485999999986, Running sysctl: OK
37.44s,0.14s,37424.68400000002,22.16s,39.67ms,22158.155999999984, Starting mdev... OK
45.12s,7.68s,45104.68400000002,25.8s,3.64s,25798.155999999984, modprobe: can't change directory to '/lib/modules': No such file or directory
45.39s,0.27s,45374.68400000002,25.87s,66.87ms,25865.025999999983, Saving random seed: [   20.069750] random: dd: uninitialized urandom read (512 bytes read)
45.4s,13.34ms,45388.02400000002,25.87s,2.98ms,25868.005999999983, OK
45.77s,0.37s,45758.02400000002,25.94s,68.42ms,25936.42599999998, Starting system message bus: [   20.138262] random: dbus-uuidgen: uninitialized urandom read (12 bytes read)
45.77s,3.24ms,45761.26400000002,25.94s,0.4ms,25936.825999999983, [   20.138635] random: dbus-uuidgen: uninitialized urandom read (8 bytes read)
45.94s,0.17s,45931.26400000002,25.98s,36.33ms,25973.155999999984, done
47.05s,1.1s,47031.26400000002,26.21s,0.23s,26203.155999999984," Starting network: [   20.397978] stmmaceth 10020000.gmac eth0: validation of rgmii-txid with support 0000000,00000000,00006280 and advertisement 0000000,00000000,00006280 failed: -22"
47.05s,5.07ms,47036.33400000002,26.21s,0.4ms,26203.555999999986, [   20.398411] stmmaceth 10020000.gmac eth0: stmmac_open: Cannot attach to PHY (error: -22)
47.08s,21.34ms,47057.67400000001,26.21s,1.72ms,26205.275999999987, ip: SIOCSIFFLAGS: Invalid argument
47.11s,36.85ms,47094.52400000001,26.22s,4.96ms,26210.235999999986, FAIL
47.54s,0.42s,47514.52400000001,26.32s,0.1s,26310.235999999986, Starting dropbear sshd: OK
48.26s,0.73s,48244.52400000001,26.54s,0.23s,26540.235999999986, Starting DHCP server: FAIL
48.53s,0.27s,48514.52400000001,26.66s,0.12s,26660.235999999986,
48.53s,6.37ms,48520.894000000015,26.66s,0.29ms,26660.525999999987, Welcome to Buildroot
